chrom	start	stop	hd_region	strains	n_strains
V	391000	527000	V_391000_527000	NIC236,JU774,JU1491,ECA2602,AB1,QG4008,JU1440	7
V	391000	537000	V_391000_537000	ECA2595,ECA2601,ECA2561,ECA2660,NIC1798,ECA2659,NIC1810,NIC1811,NIC1812,NIC1809,NIC526,NIC528	12
V	391000	545000	V_391000_545000	PB306	1
V	391000	561000	V_391000_561000	ECA36	1
V	491000	1141000	V_491000_1141000	XZ1516	1
V	520000	589000	V_520000_589000	CB4856	1
V	520000	593000	V_520000_593000	JU3127,JU2141	2
V	520000	594000	V_520000_594000	QG4135,QG2855,QG2854,QG2874,QG2873,JU778,JU2576,QG4138,WN2050,JU2570,JU792,JU1934,ED3052,JU2592,ECA2615,QG4003,QG2811,JU3141,WN2086,JU1792,JU2572,WN2066,JU2257	23
V	520000	667000	V_520000_667000	JU1212,JU1793,JU2106,JU2610,JU3291	5
V	520000	752000	V_520000_752000	QW947,ECA640,JU2879,JU2866	4
V	530000	555000	V_530000_555000	NIC272	1
V	533000	540000	V_533000_540000	DL238	1
V	575000	752000	V_575000_752000	DL238	1
V	578000	593000	V_578000_593000	NIC272	1
V	589000	619000	V_589000_619000	ECA396,EG4349	2
V	623000	633000	V_623000_633000	NIC1791,NIC1799,NIC1794,NIC1786,NIC1783,NIC1808,JU2587	7
V	635000	646000	V_635000_646000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,NIC1798,ECA2659,NIC1810,NIC1811,NIC1812,NIC1809,NIC526,NIC528	13
V	657000	662000	V_657000_662000	NIC236,JU774,NIC252,JU1491,JU3137,ECA2602,AB1,QG4008,JU1440	9
V	675000	720000	V_675000_720000	ECA36,ECA396,JU258,NIC3,ECA2595,ECA2601,JU1212,JU1213,ECA2561,ECA2660,CB4856,JU1530,NIC258,NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC262,ECA2659,JU1793,NIC1810,NIC1811,QG4135,NIC1783,QG2855,NIC1808,NIC1812,QG2854,QG2874,QG2873,JU2106,JU310,NIC1809,JU2131,JU778,JU2576,JU1666,QG4080,QG4138,JU2610,NIC526,NIC528,WN2050,JU3291,NIC272,JU2570,JU2587,JU3127,JU792,JU1934,MY920,JU2141,NIC259,ED3052,JU3132,JU2592,ECA2615,QG4003,QG2811,NIC1049,JU3141,WN2086,JU1792,JU2572,WN2066,WN2069,JU2257	68
V	677000	688000	V_677000_688000	NIC236,PB306,JU774,JU1491	4
V	677000	689000	V_677000_689000	NIC252,JU3137,ECA2602,AB1,QG4008,JU1440	6
V	682000	713000	V_682000_713000	ED3017	1
V	696000	720000	V_696000_720000	PB306	1
V	697000	720000	V_697000_720000	NIC236,JU774,NIC252,JU1491,JU3137,ECA2602,AB1,QG4008,JU1440	9
V	727000	735000	V_727000_735000	PB306	1
V	836000	872000	V_836000_872000	ECA396	1
V	837000	843000	V_837000_843000	DL238,QW947,ECA640,JU2879,JU2866,ED3052	6
V	837000	845000	V_837000_845000	EG4349	1
V	856000	872000	V_856000_872000	ECA36,ECA2595,ECA2601,ECA2561,NIC1791,NIC1799,NIC1794,NIC1786,ECA2659,NIC1811,NIC1783,NIC1808,NIC1812,NIC1809,NIC526,NIC528	16
V	859000	872000	V_859000_872000	ECA2660,JU2587	2
V	860000	872000	V_860000_872000	NIC236,NIC252,JU1491,ECA2602,QG4008,JU1440	6
V	861000	872000	V_861000_872000	PB306,JU774,JU3137,AB1	4
V	872000	880000	V_872000_880000	JU3291	1
V	885000	898000	V_885000_898000	NIC236,JU774,NIC252,JU1491,JU3137,ECA2602,AB1,QG4008,JU1440	9
V	942000	965000	V_942000_965000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,NIC1811,NIC1812,NIC1809,NIC526,NIC528	11
V	980000	990000	V_980000_990000	PB306	1
V	1047000	1063000	V_1047000_1063000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,NIC1811,NIC1812,NIC1809,NIC526,NIC528	11
V	1048000	1063000	V_1048000_1063000	DL238,JU258,NIC3,JU1212,JU1213,JU1530,NIC258,NIC262,JU1793,EG4349,NIC1808,JU2879,JU2106,JU310,JU2131,JU1666,QG4080,JU2610,JU3291,ECA1074,JU2587,JU2866,MY920,NIC259,JU3132,NIC1049	26
V	1511000	1530000	V_1511000_1530000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,NIC1812	7
V	1511000	1534000	V_1511000_1534000	PB306,ECA2603	2
V	1511000	1537000	V_1511000_1537000	ECA396	1
V	1511000	1541000	V_1511000_1541000	XZ1516	1
V	1623000	1642000	V_1623000_1642000	PB306	1
V	1641000	1657000	V_1641000_1657000	ECA36,DL238,NIC166,ECA396,JU258,NIC236,ECA2595,ECA2601,JU1213,NIC256,ECA2561,LKC34,ECA2660,NIC258,NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC262,ECA2659,NIC1811,QG4135,NIC1783,QG2855,NIC1808,QG4228,NIC1812,QG2854,QG2874,QG2873,JU2879,NIC1809,JU2131,JU346,JU1666,QG4138,WN2050,NIC272,JU2587,JU2866,QG2841,NIC1779,MY920,QG4018,JU3141,JU1792,ED3017,JU2572,WN2066,JU2257	51
V	1641000	1675000	V_1641000_1675000	XZ1516	1
V	1649000	1654000	V_1649000_1654000	MY2530	1
V	1675000	1685000	V_1675000_1685000	ED3017	1
V	1675000	1686000	V_1675000_1686000	NIC166,ECA396,JU258,NIC236,JU1213,NIC256,LKC34,NIC258,NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC1811,QG4135,NIC1783,QG2855,NIC1808,QG4228,QG2854,QG2874,QG2873,JU2879,NIC1809,JU2131,JU346,JU1666,QG4138,WN2050,NIC272,JU2587,JU2866,QG2841,NIC1779,MY920,QG4018,JU3141,JU1792,JU2572,WN2066,JU2257	41
V	1683000	1722000	V_1683000_1722000	XZ1516	1
V	1754000	1762000	V_1754000_1762000	XZ1516	1
V	1785000	1790000	V_1785000_1790000	XZ1516	1
V	1821000	1831000	V_1821000_1831000	XZ1516	1
V	1841000	1857000	V_1841000_1857000	XZ1516	1
V	2030000	2066000	V_2030000_2066000	JU258,NIC1,JU2131,JU1666,QG2841	5
V	2031000	2040000	V_2031000_2040000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,ECA2546	7
V	2037000	2046000	V_2037000_2046000	XZ1516	1
V	2037000	2066000	V_2037000_2066000	JU1213,NIC256,NIC258,JU2587,MY920	5
V	2046000	2065000	V_2046000_2065000	NIC166,NIC236,NIC3,JU346	4
V	2046000	2066000	V_2046000_2066000	ECA36,PB306,ECA2595,ECA2601,JU1212,ECA2561,LKC34,JU1530,NIC1798,ECA923,NIC1791,NIC1799,NIC1794,NIC1786,ECA2659,JU1793,EG4349,QW947,NIC1811,QG4135,NIC1783,QG2855,NIC1808,QG4228,ECA594,ECA640,NIC1812,QG2854,QG2874,QG2873,JU2106,JU310,NIC1809,ECA2546,QG4080,QG4138,MY2585,WN2050,NIC272,ECA1074,JU2570,JU2866,JU792,JU1172,NIC1779,JU1934,JU2141,QG4018,NIC1049,JU3141,JU1792,JU2572,WN2066,WN2069,JU2257	55
V	2047000	2066000	V_2047000_2066000	ECA2660,NIC262,JU3132	3
V	2130000	2145000	V_2130000_2145000	XZ1516	1
V	2157000	2164000	V_2157000_2164000	XZ1516	1
V	2174000	2185000	V_2174000_2185000	XZ1516	1
V	2221000	2228000	V_2221000_2228000	ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,NIC1812	6
V	2227000	2252000	V_2227000_2252000	XZ1516	1
V	2259000	2276000	V_2259000_2276000	DL238,CB4856,NIC262,QW947,JU1172	5
V	2285000	2303000	V_2285000_2303000	XZ1516	1
V	2285000	2307000	V_2285000_2307000	CB4856,NIC262,QW947,JU1172	4
V	2285000	2308000	V_2285000_2308000	DL238,PB306,ECA923,ECA594,ECA640,JU2866	6
V	2307000	2333000	V_2307000_2333000	ECA2595,ECA2561	2
V	2307000	2338000	V_2307000_2338000	ECA2601,ECA2660,NIC1812	3
V	2308000	2338000	V_2308000_2338000	ECA2659	1
V	2316000	2329000	V_2316000_2329000	CB4856	1
V	2316000	2347000	V_2316000_2347000	XZ1516	1
V	2553000	3195000	V_2553000_3195000	XZ1516	1
V	2569000	2581000	V_2569000_2581000	ECA2546	1
V	2581000	2592000	V_2581000_2592000	ECA2660	1
V	2581000	2593000	V_2581000_2593000	DL238,CB4856,NIC262,NIC259	4
V	2581000	2595000	V_2581000_2595000	ECA2595,ECA2601,ECA2561,ECA2659	4
V	2591000	2617000	V_2591000_2617000	QW947,JU1172	2
V	2592000	2612000	V_2592000_2612000	ECA36,ECA2546	2
V	2592000	2630000	V_2592000_2630000	ECA396	1
V	2592000	2640000	V_2592000_2640000	QG2855,MY2585,JU2570,JU792,JU1934,JU2141	6
V	2592000	2642000	V_2592000_2642000	JU258,NIC3	2
V	2592000	2659000	V_2592000_2659000	JU1793,EG4349,NIC1783,JU2106,NIC1809,JU2131,JU1666,ECA1074,MY772,NIC1779,MY920,JU3132,NIC1049	13
V	2592000	2660000	V_2592000_2660000	NIC1,NIC256,NIC258,NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC1810,NIC1811,QG4135,NIC1808,QG4228,NIC1812,QG2854,QG2874,QG2873,JU310,QG4080,QG4138,QG4018,QG4008,QG4003	23
V	2592000	2661000	V_2592000_2661000	EG4724,JU1212,JU1213,JU1530,JU346	5
V	2592000	2663000	V_2592000_2663000	NIC236	1
V	2602000	2621000	V_2602000_2621000	ED3017	1
V	2637000	2646000	V_2637000_2646000	ECA396	1
V	2648000	2660000	V_2648000_2660000	NIC3	1
V	2648000	2661000	V_2648000_2661000	JU258	1
V	2652000	2659000	V_2652000_2659000	MY2585	1
V	2652000	2660000	V_2652000_2660000	QG2855	1
V	2654000	2659000	V_2654000_2659000	ECA36,ECA2546	2
V	2654000	2661000	V_2654000_2661000	ECA396	1
V	2670000	2676000	V_2670000_2676000	JU1212	1
V	2671000	2676000	V_2671000_2676000	JU3132	1
V	2672000	2680000	V_2672000_2680000	NIC236,JU1213,NIC258,JU1793,EG4349,NIC1811,QG4135,QG2855,NIC1808,QG2854,QG2874,QG2873,JU2106,NIC1809,ECA1074	15
V	2674000	2680000	V_2674000_2680000	CB4856	1
V	2692000	2699000	V_2692000_2699000	ECA2601,ECA2561,ECA2660	3
V	2692000	2700000	V_2692000_2700000	ECA2595,ECA2659	2
V	2692000	2707000	V_2692000_2707000	NIC1	1
V	2695000	2700000	V_2695000_2700000	ECA594	1
V	2697000	2706000	V_2697000_2706000	DL238	1
V	2698000	2707000	V_2698000_2707000	NIC236	1
V	2719000	2726000	V_2719000_2726000	QW947,JU1172	2
V	2720000	2726000	V_2720000_2726000	DL238,CB4856,ECA923,NIC262,ECA594	5
V	2783000	2803000	V_2783000_2803000	NIC262	1
V	2783000	2822000	V_2783000_2822000	ECA2601,ECA2660,ECA2659	3
V	2802000	2822000	V_2802000_2822000	ECA36,DL238,JU258,NIC236,NIC1,EG4724,JU1212,JU1213,CB4856,NIC258,NIC1798,NIC1791,NIC1799,NIC1786,JU1793,EG4349,NIC1810,QW947,QG4135,NIC1783,QG2855,NIC1808,QG4228,NIC1812,QG2854,QG2874,JU2106,NIC1809,JU2131,JU1666,QG4080,QG4138,MY2585,ECA1074,JU1172,NIC1779,MY920,QG4018,QG4008,QG4003	40
V	2802000	2823000	V_2802000_2823000	MY772	1
V	2803000	2822000	V_2803000_2822000	ECA396,NIC256,NIC1794,NIC1811,QG2873	5
V	2806000	2821000	V_2806000_2821000	ED3017	1
V	2813000	2820000	V_2813000_2820000	MY2530	1
V	2823000	2828000	V_2823000_2828000	ECA594	1
V	2869000	2899000	V_2869000_2899000	ECA36	1
V	2874000	2896000	V_2874000_2896000	ECA396	1
V	2874000	2897000	V_2874000_2897000	ECA2601,ECA2660,ECA2659	3
V	2890000	2897000	V_2890000_2897000	DL238,QW947,ECA594,JU1172	4
V	2897000	2902000	V_2897000_2902000	JU258,NIC236,JU775,NIC1,EG4724,JU1212,JU1213,NIC256,NIC258,NIC1798,ECA923,NIC1791,NIC1799,NIC1794,NIC1786,NIC262,JU1793,EG4349,NIC1811,QG4135,NIC1783,QG2855,NIC1808,QG4228,NIC1812,QG2854,QG2874,QG2873,JU2106,NIC1809,JU2131,JU1666,QG4080,QG4138,MY2585,ECA1074,MY772,NIC1779,MY920,QG4018,QG4008,QG4003	42
V	2907000	2912000	V_2907000_2912000	ECA594	1
V	2910000	2944000	V_2910000_2944000	ECA36	1
V	2915000	2956000	V_2915000_2956000	ECA2601	1
V	2967000	3003000	V_2967000_3003000	ECA2601	1
V	2970000	2978000	V_2970000_2978000	NIC1799	1
V	3017000	3035000	V_3017000_3035000	ECA36	1
V	3018000	3032000	V_3018000_3032000	ECA594	1
V	3018000	3036000	V_3018000_3036000	ECA2601	1
V	3049000	3068000	V_3049000_3068000	DL238	1
V	3051000	3072000	V_3051000_3072000	ECA396,ECA2601	2
V	3073000	3091000	V_3073000_3091000	JU258,JU775,ED3049,NIC1,EG4724,JU1212,JU1213,NIC256,NIC258,NIC1798,ECA923,NIC1791,NIC1799,NIC1794,NIC1786,NIC262,JU1793,EG4349,ED3046,NIC1811,QG4135,NIC1783,QG2855,NIC1808,QG4228,NIC1812,QG2854,QG2874,QG2873,JU2106,NIC1809,JU2131,JU1666,QG4080,QG4138,MY2585,ECA1074,MY772,NIC1779,MY920,QG4018,QG4008,QG4003,ED3017	44
V	3079000	3091000	V_3079000_3091000	ECA2601	1
V	3082000	3091000	V_3082000_3091000	MY2530	1
V	3137000	3143000	V_3137000_3143000	ECA396	1
V	3236000	3246000	V_3236000_3246000	XZ1516	1
V	3238000	3259000	V_3238000_3259000	ECA2601	1
V	3238000	3325000	V_3238000_3325000	JU258,ED3049,NIC1791,EG4349,ED3046,QG2855	6
V	3238000	3435000	V_3238000_3435000	NIC262	1
V	3238000	3446000	V_3238000_3446000	JU775,NIC1,EG4724,JU1212,JU1213,NIC256,NIC258,NIC1798,NIC1799,NIC1794,NIC1786,JU1793,WN2001,NIC1811,QG4135,NIC1783,QG4228,NIC1812,QG2854,QG2874,QG2873,JU2106,NIC1809,JU2131,JU1666,QG4080,QG4138,MY2585,WN2050,ECA1074,MY772,NIC1779,QG4018,QG4008,QG4003	35
V	3243000	3325000	V_3243000_3325000	ECA923	1
V	3244000	3249000	V_3244000_3249000	ED3017	1
V	3263000	3325000	V_3263000_3325000	XZ1516	1
V	3272000	3325000	V_3272000_3325000	ED3017	1
V	3277000	3287000	V_3277000_3287000	CB4856	1
V	3303000	3446000	V_3303000_3446000	ECA2601	1
V	3314000	3446000	V_3314000_3446000	ECA36	1
V	3322000	3446000	V_3322000_3446000	CB4856	1
V	3331000	3419000	V_3331000_3419000	XZ1516	1
V	3331000	3446000	V_3331000_3446000	JU258,ED3049,NIC1791,EG4349,ED3046,QG2855	6
V	3332000	3446000	V_3332000_3446000	ECA923	1
V	3335000	3446000	V_3335000_3446000	ECA396	1
V	3429000	3434000	V_3429000_3434000	ED3017	1
V	3441000	3446000	V_3441000_3446000	NIC262	1
V	3443000	3687000	V_3443000_3687000	XZ1516	1
V	3509000	3520000	V_3509000_3520000	NIC1798,NIC1791,NIC1799,NIC1794,NIC1786,NIC1783,QG2855,QG2874,QG2873,JU2131,QG4080,ECA1074,NIC1779,QG4018,QG4008	15
V	3509000	3522000	V_3509000_3522000	NIC262	1
V	3509000	3523000	V_3509000_3523000	JU258,JU775,ED3049,EG4724,JU1212,JU1213,NIC258,JU1793,EG4349,WN2001,ED3046,NIC1811,QG4135,NIC1812,QG2854,JU2106,NIC1809,JU1666,MY2585,WN2050,MY772,QG4003	22
V	3509000	3531000	V_3509000_3531000	NIC1	1
V	3642000	3658000	V_3642000_3658000	ECA2601	1
V	3642000	3690000	V_3642000_3690000	ECA36	1
V	3712000	3740000	V_3712000_3740000	XZ1516	1
V	3758000	3945000	V_3758000_3945000	XZ1516	1
V	3763000	3780000	V_3763000_3780000	ECA36	1
V	3764000	3779000	V_3764000_3779000	ED3017	1
V	3764000	3780000	V_3764000_3780000	JU775,JU1212,CB4856,NIC258,JU1793,EG4349,NIC1812,JU2106,JU2131,MY2585,WN2050	11
V	3775000	3837000	V_3775000_3837000	ECA2601	1
V	3803000	3809000	V_3803000_3809000	DL238,JU258,ED3049,WN2001,QG2855	5
V	3805000	3810000	V_3805000_3810000	CB4856,QG2874,QG2873	3
V	3831000	3859000	V_3831000_3859000	ECA36,ECA396,ECA923	3
V	3839000	3886000	V_3839000_3886000	JU775,JU1212,NIC258,JU1793,NIC1812,JU2106,JU2131,MY2585	8
V	3842000	3886000	V_3842000_3886000	EG4349,WN2050	2
V	3844000	3993000	V_3844000_3993000	ECA2601	1
V	3851000	3865000	V_3851000_3865000	ED3017	1
V	3859000	3876000	V_3859000_3876000	CB4856	1
V	3867000	3880000	V_3867000_3880000	ECA923	1
V	3871000	3885000	V_3871000_3885000	ED3017	1
V	3872000	3877000	V_3872000_3877000	ECA396	1
V	3874000	3885000	V_3874000_3885000	DL238	1
V	3897000	3993000	V_3897000_3993000	ECA36	1
V	3897000	4032000	V_3897000_4032000	ECA396	1
V	3898000	3921000	V_3898000_3921000	CB4856	1
V	3898000	3993000	V_3898000_3993000	ECA923	1
V	3904000	3959000	V_3904000_3959000	JU258,NIC1799,WN2001,ED3046,NIC1811,QG4135,QG2855,QG2854,QG2874,QG2873,QG4080	11
V	3904000	3960000	V_3904000_3960000	ED3049	1
V	3905000	3963000	V_3905000_3963000	DL238	1
V	3939000	3959000	V_3939000_3959000	CB4856	1
V	3951000	4340000	V_3951000_4340000	XZ1516	1
V	3991000	4007000	V_3991000_4007000	QG2874	1
V	3992000	4007000	V_3992000_4007000	DL238,JU258,ED3049,WN2001,ED3046,NIC1811,QG4135,QG2855,QG2854	9
V	3993000	4007000	V_3993000_4007000	NIC1799,QG2873,QG4080	3
V	4001000	4038000	V_4001000_4038000	ECA36	1
V	4024000	4032000	V_4024000_4032000	DL238,JU258,ED3049,NIC1799,WN2001,ED3046,NIC1811,QG4135,QG2855,QG2854,QG2874,QG2873,QG4080	13
V	4024000	4033000	V_4024000_4033000	JU775,JU1212,NIC258,ECA923,JU1793,NIC1812,JU2106,JU2131,WN2050	9
V	4039000	4061000	V_4039000_4061000	ECA396	1
V	4092000	4098000	V_4092000_4098000	DL238,ED3049	2
V	4092000	4099000	V_4092000_4099000	ECA36,JU775,JU1212,NIC258,NIC1799,JU1793,WN2001,ED3046,NIC1811,QG4135,QG2855,NIC1812,QG2854,QG2874,QG2873,JU2106,JU2131,QG4080,WN2050	19
V	4092000	4114000	V_4092000_4114000	ECA2601	1
V	4110000	4166000	V_4110000_4166000	ED3049,ED3046,NIC1811,QG4135,QG2855,QG2854,QG2874,QG2873,QG4080	9
V	4110000	4167000	V_4110000_4167000	JU775,JU1212,NIC258,NIC1799,JU1793,WN2001,NIC1812,JU2106,JU2131,WN2050	10
V	4112000	4166000	V_4112000_4166000	ECA36,DL238	2
V	4127000	4132000	V_4127000_4132000	ECA396,PB306,NIC1810,ECA594,QG2827,ECA640,JU2522,BRC20263,QG2841	9
V	4127000	4167000	V_4127000_4167000	ECA2601	1
V	4189000	4194000	V_4189000_4194000	ECA2601,NIC1799	2
V	4227000	4234000	V_4227000_4234000	ECA36,JU775,ED3049,ECA2601,NIC258,ECA923,NIC1799,WN2001,ED3046,NIC1811,QG4135,QG2855,QG2874,QG2873,QG4080	15
V	4244000	4255000	V_4244000_4255000	JU775,ED3049,JU1212,NIC258,ED3046,NIC1811,QG4135,QG2855,QG2874,QG2873,QG4080	11
V	4246000	4255000	V_4246000_4255000	JU1793	1
V	4247000	4255000	V_4247000_4255000	JU2131	1
V	4248000	4255000	V_4248000_4255000	ECA923,NIC1812,JU2106,WN2050	4
V	4249000	4255000	V_4249000_4255000	ECA36	1
V	4297000	4303000	V_4297000_4303000	JU775,ED3049,NIC258,ED3046,NIC1811,QG4135,QG2855,QG2874,QG2873,QG4080	10
V	4342000	4355000	V_4342000_4355000	JU775,ED3049,NIC258,ED3046,NIC1811,QG4135,QG2855,QG2874,QG2873,QG4080	10
V	4348000	4375000	V_4348000_4375000	XZ1516	1
V	4375000	4386000	V_4375000_4386000	ECA396	1
V	4375000	4388000	V_4375000_4388000	ECA36	1
V	4404000	4414000	V_4404000_4414000	XZ1516	1
V	4434000	4465000	V_4434000_4465000	XZ1516	1
V	4474000	4489000	V_4474000_4489000	EG4724,NIC1810	2
V	4478000	4489000	V_4478000_4489000	DL238	1
V	4484000	4489000	V_4484000_4489000	ECA594	1
V	4530000	4537000	V_4530000_4537000	DL238	1
V	4531000	4544000	V_4531000_4544000	ECA396	1
V	4541000	4547000	V_4541000_4547000	ECA36,NIC1799,WN2001,QG2827,ECA640,BRC20263	6
V	4596000	4609000	V_4596000_4609000	XZ1516	1
V	4601000	4609000	V_4601000_4609000	ECA396	1
V	4735000	4745000	V_4735000_4745000	JU775,NIC258,JU3224,NIC1811,QG4135,QG2855,JU3228,QG4228,QG2874,QG2873,ECA2551,ECA2672,ECA2555,QG4080,QG2832,QG2837,ECA2549	17
V	4743000	4762000	V_4743000_4762000	XZ1516	1
V	4743000	4770000	V_4743000_4770000	ECA2601,WN2001	2
V	4781000	4786000	V_4781000_4786000	ECA923,WN2050	2
V	4813000	4819000	V_4813000_4819000	XZ1516	1
V	4816000	4831000	V_4816000_4831000	ECA2601,WN2001	2
V	4826000	4831000	V_4826000_4831000	ECA36,XZ1516	2
V	4856000	4873000	V_4856000_4873000	ECA36	1
V	4897000	4904000	V_4897000_4904000	ECA396	1
V	4899000	4918000	V_4899000_4918000	ECA36	1
V	4919000	4957000	V_4919000_4957000	XZ1516	1
V	4927000	4954000	V_4927000_4954000	ECA396	1
V	4928000	4933000	V_4928000_4933000	ECA36,JU775,NIC258,JU3224,QG4135,JU3228,QG4228,QG2874,QG2873,ECA2551,ECA2672,ECA2555,QG4080,QG2832,QG2837,ECA2549	16
V	4981000	5028000	V_4981000_5028000	JU1212,JU1213,JU1793,NIC1812,JU2106,JU2131,JU1666,WN2050	8
V	4981000	5092000	V_4981000_5092000	XZ1516	1
V	5068000	5081000	V_5068000_5081000	ECA36,ECA2601,WN2001	3
V	5072000	5077000	V_5072000_5077000	NIC258,JU3224,NIC1810,QG4228,QG4080,JU2592	6
V	5072000	5078000	V_5072000_5078000	JU775,QG4135,QG2874,QG2873,ECA2551,ECA2672,ECA2555,ECA2549	8
V	5080000	5085000	V_5080000_5085000	JU2513	1
V	5104000	5110000	V_5104000_5110000	CB4856	1
V	5108000	5115000	V_5108000_5115000	XZ1516	1
V	5217000	5290000	V_5217000_5290000	XZ1516	1
V	5469000	5480000	V_5469000_5480000	XZ1516	1
V	6329000	6336000	V_6329000_6336000	XZ1516	1
V	6362000	6378000	V_6362000_6378000	ECA36	1
V	6379000	6384000	V_6379000_6384000	JU258,EG4724,ECA2601,CB4856,WN2001,NIC1810,NIC1811,NIC252,XZ1735,JU2522,TWN2530,JU3280,JU4098	13
V	6379000	6391000	V_6379000_6391000	EG4349,JU3144,JU1543	3
V	6379000	6393000	V_6379000_6393000	ECA396,MY16,ECA594,JU2838,JU2592	5
V	6379000	6401000	V_6379000_6401000	XZ1516	1
V	6384000	6402000	V_6384000_6402000	ECA36	1
V	6392000	6402000	V_6392000_6402000	ECA2601	1
V	6409000	6415000	V_6409000_6415000	MY16,ECA594,JU2838,JU2592	4
V	6409000	6416000	V_6409000_6416000	XZ1516	1
V	6409000	6427000	V_6409000_6427000	JU258,EG4724,NIC252,XZ1735,JU2522,JU3280,JU4098	7
V	6409000	6431000	V_6409000_6431000	WN2001	1
V	6416000	6431000	V_6416000_6431000	ECA36,JU1212	2
V	6418000	6431000	V_6418000_6431000	DL238,ECA2601,CB4856,JU1793,EG4349,NIC1810,NIC1811,QG4135,JU3228,QG4228,JU2106,QG2835,QG4080,TWN2530,QG2832,WN2050,QG2837,QG2841,JU1543	19
V	6419000	6427000	V_6419000_6427000	JU3144	1
V	6420000	6431000	V_6420000_6431000	JU3224	1
V	6423000	6431000	V_6423000_6431000	ECA396	1
V	6424000	6431000	V_6424000_6431000	MY16,ECA594,JU2838,JU2592	4
V	6426000	6431000	V_6426000_6431000	XZ1516	1
V	6833000	6840000	V_6833000_6840000	ECA396	1
V	6834000	6840000	V_6834000_6840000	ECA36,XZ1516,ECA2601	3
V	6877000	6890000	V_6877000_6890000	ECA2601	1
V	7107000	7174000	V_7107000_7174000	XZ1516	1
V	7209000	7592000	V_7209000_7592000	XZ1516	1
V	7254000	7316000	V_7254000_7316000	DL238	1
V	7317000	7360000	V_7317000_7360000	CB4856,NIC1811	2
V	7321000	7338000	V_7321000_7338000	ECA36	1
V	7326000	7333000	V_7326000_7333000	DL238,JU3224,NIC1810,QG4135,JU774,JU3228,QG4228,QG2835,QG4080,QG2832,QG2837	11
V	7348000	7362000	V_7348000_7362000	ECA36	1
V	7353000	7360000	V_7353000_7360000	JU3224,NIC1810,QG4135,JU774,JU3228,QG4228,QG2835,QG4080,QG2832,QG2837	10
V	7354000	7516000	V_7354000_7516000	ECA2601	1
V	7355000	7360000	V_7355000_7360000	EG4349,JU3144	2
V	7399000	7428000	V_7399000_7428000	ECA36,ECA396	2
V	7587000	7592000	V_7587000_7592000	ECA2601	1
V	7592000	7669000	V_7592000_7669000	ECA36,DL238,ECA396,JU775,MY16,CB4856,NIC258,CX11264,JU1793,EG4349,JU3224,WN2001,NIC1810,NIC1811,QG4135,JU774,JU3228,QG4228,ECA594,JU2811,QG2827,ECA640,JU3144,JU2106,JU2838,CX11314,BRC20263,QG2835,QG4080,QG2832,WN2050,QG2837,QG2828,JU2592	34
V	7729000	7754000	V_7729000_7754000	ECA396	1
V	7733000	7754000	V_7733000_7754000	ECA2601	1
V	8741000	8775000	V_8741000_8775000	XZ1516	1
V	8866000	8902000	V_8866000_8902000	XZ1516	1
V	8945000	8955000	V_8945000_8955000	ECA36	1
V	8960000	8973000	V_8960000_8973000	DL238,ECA396,JU775,NIC258,WN2001,QG4135,QG4228,QG2835,QG4080,QG2832,QG2837,JU2592	12
V	8960000	8988000	V_8960000_8988000	XZ1516,MY16,ECA594,JU2879,JU2838	5
V	10411000	10448000	V_10411000_10448000	XZ1516	1
V	10454000	10464000	V_10454000_10464000	XZ1516	1
V	12361000	12387000	V_12361000_12387000	JU775,NIC258	2
V	12361000	12424000	V_12361000_12424000	XZ1516	1
V	12400000	12417000	V_12400000_12417000	QG4135,QG2835,QG4080,QG2832,QG2837	5
V	12411000	12455000	V_12411000_12455000	JU775,NIC258	2
V	12423000	12450000	V_12423000_12450000	JU1793,JU2106,WN2050	3
V	12423000	12455000	V_12423000_12455000	ECA396	1
V	12433000	12450000	V_12433000_12450000	MY16,CB4856,NIC1798,ECA594,JU2879,JU2838	6
V	13035000	13137000	V_13035000_13137000	XZ1516	1
V	13165000	13187000	V_13165000_13187000	XZ1516	1
V	13170000	13179000	V_13170000_13179000	JU775,NIC258	2
V	13252000	13261000	V_13252000_13261000	XZ1516	1
V	13497000	13560000	V_13497000_13560000	ECA36	1
V	13499000	13506000	V_13499000_13506000	XZ1516	1
V	13505000	13523000	V_13505000_13523000	NIC258	1
V	13505000	13560000	V_13505000_13560000	JU775	1
V	13530000	13560000	V_13530000_13560000	NIC258	1
V	13587000	13601000	V_13587000_13601000	ECA36,XZ1516	2
V	13588000	13601000	V_13588000_13601000	JU775,NIC256,NIC258,NIC262	4
V	13610000	13634000	V_13610000_13634000	XZ1516	1
V	13618000	13634000	V_13618000_13634000	JU775,NIC256,NIC258,NIC262	4
V	13629000	13634000	V_13629000_13634000	ECA36	1
